system:index,BasinID2,change,change2,deposition,deposition2,erosion,erosion2,notwater,water,.geo
00000000000000000019,1547095,171.2198009427036,220.71297944377338,253.3160085276814,244.6079616897311,-82.09620758497778,-23.894982245957713,"[299.6551891188959, 620.8377230929284, 642.7072493631747, 541.5577859980639, 0.0, 180.6933215848792, 58.15235699498097, 207.75791449315878, 461.82995738455446, 333.322869388226, 304.9219240265585, 42.53077939014751, 0.0, 77.95198029518122, 346.43729640180817, 277.2945161417333, 355.89421194258705, 338.4666540578515, 325.2205623049495, 286.25114943809956, 383.45625443190784, 270.6178737212375, 377.9993283236212, 385.5691358544143, 474.6548886773766, 431.52824773017255, 438.6226736423302, 450.0311660579839, 557.824178683798, 506.1909350551884, 485.0561566502217, 578.9217666245679, 607.375151409936, 634.9277417501664, 686.0373274934759, 718.9335673160549]","[806.6296677663411, 1916.2287988695605, 1786.759266451619, 1924.4223160477704, 0.0, 1274.4124218310196, 567.2822156748229, 2330.6518997808307, 2359.5250030855696, 2437.630153174597, 2681.1112360282496, 1990.7820635618214, 0.0, 1996.3918175576405, 2695.6234485302366, 2758.9419701742813, 2762.4487162608384, 2717.1618225831353, 2699.6072298407184, 2784.8724717033992, 2733.9664747716115, 2775.9610450254095, 2649.436437717463, 2728.655946137619, 2633.2588986608266, 2606.2992815696416, 2510.533928480785, 2458.4192422907804, 2405.3459777340777, 2401.507473552723, 2243.8535145723504, 1938.3283781640603, 1900.4742548755771, 1814.9123286531076, 1739.0678028259044, 1630.0400872831287]",
0000000000000000001a,962135,0.4600865072990499,0.7642014868176098,0.571686766784897,0.7883780069592113,-0.11160025948584715,-0.024176520141601564,"[0.2945249683165299, 0.23250120501086635, 0.3811882873188088, 0.3791472928126913, 0.33718117007745435, 0.35758519414660794, 0.3186913910460224, 0.5393391058115047, 0.0, 0.5353957610885318, 0.5032022347498278, 0.0, 0.0, 0.4496424172583496, 0.41601729000004806, 0.9271211478996761, 0.4556719428213085, 0.6243858683486065, 0.5444516147190472, 0.5816506383935073, 0.5879525680810075, 0.5644987915151579, 0.5718501868398661, 0.6371605982254361, 0.7311012106337635, 0.7399074895572495, 0.624929644725608, 0.5900350960351111, 0.6389318742156417, 0.8677512572134022, 0.8081753613549353, 0.4753857323278083, 0.9044382614291349, 0.8066906395419283, 1.0383197707799598, 0.9287987393798836]","[116.16268818724181, 115.7702114363838, 116.04595008024707, 116.33924768657006, 116.08668667415313, 116.08855076194894, 116.17053746220503, 115.83779029679988, 0.0, 115.85513156828414, 115.45313698399144, 0.0, 0.0, 115.9386626029523, 115.6121888715071, 115.49701972844089, 116.33274890306183, 116.20031937626725, 115.92586480107188, 115.7255894206399, 115.44017208372593, 115.41987786942806, 115.43722323917885, 115.31248031004407, 115.46252742014786, 115.21785857054223, 115.26039404197775, 115.05389731010531, 115.29043907493634, 114.1789616346258, 114.5921473331119, 115.41062929539352, 114.22788341245754, 114.42338286887775, 113.90144512565365, 114.41710748960539]",
0000000000000000001b,4899926,1.2154667522072984,-0.7563598532520466,27.72637846556264,21.261518035663894,-26.51091171335534,-22.01787788891594,"[0.0, 0.0, 0.0, 0.0, 46.122181327321755, 51.90816549337971, 53.78668945757714, 48.58613860611462, 26.52499229377855, 0.0, 49.32916891899711, 27.987555616583844, 36.551281081753274, 43.70932072212067, 7.804681294311532, 26.74471902510981, 43.94404540382281, 44.798306525954004, 43.13340939131167, 43.975994167769045, 41.613940019165675, 43.509422742706334, 41.374742127152736, 42.067833913163405, 42.967528384046076, 43.21501035143193, 44.348546654613195, 37.92542624569061, 39.5372350808597, 41.60544294094163, 39.0041338258597, 42.20426866120126, 51.60252046975769, 46.92269131180478, 42.21086197093898, 47.37153530250897]","[0.0, 0.0, 0.0, 0.0, 5113.1890477672405, 4722.107777048615, 4784.329990619811, 5178.91462771525, 4826.913476239608, 0.0, 5032.24192352366, 3601.4941985673377, 3837.4149938705223, 5340.171796039828, 2648.9452577795996, 5273.725953800653, 5336.881683879003, 5342.943323936495, 5315.595435971183, 5306.00770712103, 5345.695466578674, 5294.813475837386, 5338.0990250301675, 5343.509055256995, 5316.469598623204, 5334.30950447349, 5323.894976333811, 5351.601960064925, 5341.849124133628, 5289.70756926781, 5321.762412054539, 5365.983054230613, 5307.738375228752, 5284.867077941819, 5272.744490196956, 5297.805535377724]",
0000000000000000001c,1596892,0.5564131870299678,1.0218338344628284,1.2992396734436884,1.7632050230487701,-0.7428264864137206,-0.7413711885859418,"[2.4177646400491084, 0.0, 2.2999411900620075, 2.4884494658090515, 0.0, 1.9705429566083101, 2.0410051480650697, 1.9037574175180436, 1.4231246952897503, 1.2035336673720378, 1.4414276191628754, 0.8675028423682081, 6.469081525648494, 0.6573061426927731, 1.0897873377398242, 1.2828539000047843, 1.6125141526173332, 1.3926923276029652, 1.461969134900619, 1.815351866929712, 1.9525941753635796, 2.391871083310122, 0.8472348576322705, 2.3603049662506588, 2.607726431378751, 2.655091544910132, 2.009590906504447, 1.690926168261949, 2.1352922407509087, 2.3888322311772554, 1.7078272122512963, 1.9117282864382397, 2.130072433302682, 1.8467065344894114, 1.376329205323931, 1.8832600228290666]","[15.199017461119881, 0.0, 17.03543026340089, 15.956362225565089, 0.0, 17.338180058164056, 17.750799127671094, 18.127826886893306, 17.795770660788705, 19.08180048623633, 18.54811276880545, 19.548025044514873, 3.848909824695546, 17.668004362917276, 17.24950655421246, 16.83946683191017, 18.233816027279783, 18.344950927625764, 17.243692354570623, 16.797923831688177, 16.382433496252464, 16.653680307233127, 16.876784049858745, 17.202062862647356, 17.142782275482688, 16.871234767808094, 16.818382643421295, 18.06701922358523, 17.47039820105864, 16.881730989259445, 16.72072864810658, 18.568895576068613, 16.940449877524156, 17.42173660545446, 17.066944905384204, 16.99332973444194]",
0000000000000000001d,2433835,10.089169824483825,1.4041887619111306,16.93788356238863,4.1211309761141495,-6.848713737904806,-2.716942214203019,"[12.859378021313397, 12.383780783963571, 0.0, 13.924820417780545, 0.0, 0.0, 2.6657175597067395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.39893174386465, 0.0, 18.620572219236145, 23.26832263886372, 15.73502938537234, 14.145434310909796, 12.208407789759855, 11.514091343728607, 28.31622547030674, 15.340738284767188, 19.910260228171246, 15.072394683878745, 13.65908580457333, 8.871329812815775, 11.04497985775067, 18.15859528771395, 9.291798746155777, 10.920928696267298, 14.060343303163723, 12.816198549033889, 14.494041203861336, 10.393528383067038, 14.31243567273141]","[512.7352837224245, 517.7841331518273, 0.0, 517.1560822055726, 0.0, 0.0, 380.8967646103683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 506.5764742649129, 0.0, 524.158870491582, 519.3282522648205, 523.8312185850716, 519.0938349444584, 525.4339726951002, 522.8938023413036, 521.2640829131811, 523.5240715506758, 524.9318348024508, 523.6161547834018, 520.5436672876035, 527.3255633051822, 525.2023202514049, 522.1537039581985, 525.277501028026, 526.0540951804288, 529.6717161982465, 529.0101302529611, 529.7902801953876, 530.2561324857215, 531.833146629897]",
0000000000000000001e,2051435,8.477721777035894,11.714169139966401,9.441009018405286,11.769458126221284,-0.9632872413693908,-0.0552889862548828,"[7.489911983237877, 5.819672783258198, 2.0928863790448347, 1.7849258486375972, 0.0, 0.0, 0.0, 0.865755812014354, 2.4276498123829597, 1.0055865884636364, 0.0, 0.0, 0.0, 0.0, 1.9718091708737853, 2.825371740560614, 3.364939226895678, 3.9728872805295348, 1.747244346326879, 4.033259265332729, 4.932679731153053, 5.629882666997473, 4.386173934744078, 4.464662959675853, 7.85004194078848, 6.025994906162439, 5.374481394932175, 8.844616154077189, 8.814032157757962, 13.68168767385517, 13.55788487706478, 14.971109877573317, 15.37499642801717, 16.42591954350466, 17.34085282065654, 18.805232370402745]","[243.5358069432126, 245.13152112756904, 245.29274387242992, 246.40279790441116, 0.0, 0.0, 0.0, 254.67635480658893, 253.01185099510144, 252.83278119645405, 0.0, 0.0, 0.0, 0.0, 252.01211281560268, 252.3197435660325, 251.0445858889481, 250.3578376017998, 248.74649273146858, 251.0323500082268, 247.96429410876996, 244.95074541446735, 245.2798353640531, 239.75365672182033, 237.01584046480093, 235.45913512104445, 236.82293984081068, 231.8065073950053, 228.74175991222725, 224.87487536775902, 224.18144373986974, 216.45296999254262, 214.4867096205215, 213.1850521168102, 209.58669517571312, 197.78312837216518]",
0000000000000000001f,527427,-1.0760108961220776,-0.4038229709654577,1.6974407023547005,3.7332749445669315,-2.773451598476778,-4.137097915532389,"[0.0, 0.0, 0.0, 9.587619492950958, 8.70120111150312, 8.686989512308111, 9.716521801415091, 8.700342002562106, 8.123773851701603, 7.012224160026273, 6.980233446874549, 5.602926943528814, 5.191619370528439, 4.638781415039587, 4.038832208785509, 4.408305874754466, 3.457503580307215, 4.209607708556697, 4.239923489678887, 3.8769283427476378, 3.493970258816123, 3.6404988518356083, 1.8655902275543745, 3.4259143518473207, 2.302030295580563, 3.267982690871759, 4.1810594821387586, 2.5145505470906335, 2.162193416518725, 6.781418505589414, 5.673569092135631, 2.9534461365148403, 6.174688585028941, 4.937747589569261, 6.3208221123815225, 6.504476958662481]","[0.0, 0.0, 0.0, 104.8407150484425, 86.75885381701936, 93.3840714252789, 85.233757401014, 64.00369209300621, 92.56710721786848, 83.84173592821445, 82.44351171621115, 96.90281324725831, 95.55934196851645, 102.09438656755223, 90.83968797161273, 97.9237006137915, 104.82944717678878, 110.27058268428898, 105.68410364542751, 106.90210652572264, 117.47140898004032, 113.02861950566181, 120.31004168636815, 109.84994752872453, 117.72371063284695, 113.24663686604914, 108.58634787280654, 107.13772781578186, 97.15685173038231, 105.28422435975824, 106.88829204325786, 117.48990125187346, 107.75659209935968, 111.6016426606104, 111.79694903116126, 111.74027213920462]",
00000000000000000020,1434402,9.167830282798302,9.574919319513674,14.65553709591556,14.053276453741699,-5.487706813117258,-4.478357134228025,"[0.0, 16.47745241815528, 0.0, 0.0, 0.0, 18.485819783012577, 4.486204235233553, 11.918913262735586, 21.41082204095073, 13.038417097146526, 11.1837123770209, 14.911698007060025, 83.62484761479536, 5.550424566103706, 20.89373887122358, 17.579231067574824, 29.179200224885548, 26.34132303031074, 24.090977691522646, 23.179962624925576, 23.3998580224588, 24.263405240051544, 21.821535459501092, 24.110094064835316, 20.161895963087943, 24.05677163035593, 24.372033097595786, 24.689936715082652, 28.20325420581564, 22.013683505244295, 24.280649195360446, 18.88131263900701, 26.027405929562256, 25.876630311932562, 26.38777805142552, 28.37554096288502]","[0.0, 605.011598838626, 0.0, 0.0, 0.0, 638.6545443062464, 617.6633510091767, 615.9902697571471, 658.2988526255506, 644.0094818187133, 654.1732585277023, 662.4577465117012, 195.86591965726876, 628.8308689627055, 615.0847596675012, 653.7097271157556, 629.4000668107685, 603.274502723697, 598.154098365064, 613.896453341208, 613.7811793453759, 595.8716094923539, 631.8360032779223, 618.2403144262737, 591.2631516626831, 629.8926523326174, 646.6615451909511, 620.8274983964438, 611.9320212204314, 607.5654872311635, 610.503993844768, 684.6382760525769, 605.6392808167798, 623.7391252171041, 627.1866671445939, 614.9117208625122]",
00000000000000000021,428804,4.688152784115829,1.014230317306459,4.688152784115829,1.1188110942839982,0.0,-0.10458077697753908,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375419313537598, 0.36314857704072856, 0.22070784768760526, 0.0, 0.0, 0.0, 0.07150772149658206, 0.2207811105957029, 0.26100353729248077, 0.9384474109150014, 0.6328450301513675, 0.0, 0.0, 0.8376787850727171, 1.5275726046168865, 0.629105459968119, 0.49161636499023414, 0.7765021759411377, 0.6836307356639196, 1.2198543755191582, 0.5622317977905273, 0.8098277958984385]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 73.29430139797847, 99.3819308617628, 100.04232559123706, 45.34247943702073, 28.13807265972105, 0.0, 91.48202906091588, 99.68175534654154, 73.85211661546927, 97.90824831455004, 81.70425342526548, 0.0, 0.0, 100.15689330255883, 96.04728137301248, 88.6275056246508, 99.38142444851832, 103.73771354010104, 100.61687138684779, 100.28704411115196, 100.58201248419888, 100.73217986530237]",
00000000000000000022,6150786,-1.5510443956184083,-3.285590024359764,14.348025239955618,5.149965375223574,-15.899069635574026,-8.435555399583338,"[0.0, 0.0, 0.0, 0.0, 68.19715391434367, 66.47638825523633, 67.83885942167238, 79.37487900281215, 13.191130819688897, 0.0, 63.28284604305102, 71.48832116480742, 58.91679959197039, 72.20461667127036, 2.489223687791292, 46.32072248605321, 62.27020948515649, 59.650210741924376, 63.15443563854758, 56.56385076073781, 63.874558415591, 53.73262966251923, 60.386582063067, 64.98734800461614, 52.91731178004632, 45.6021732211277, 56.25472240385691, 49.16059954270399, 45.408917436449855, 43.3656003490685, 45.49039219753345, 62.451972768613544, 49.99416195844043, 49.355685667330604, 39.24142981598352, 52.83865297463948]","[0.0, 0.0, 0.0, 0.0, 1081.4896538569133, 1078.8317958262824, 1072.6491624572932, 1010.6689906767618, 482.3919505000748, 0.0, 1083.280236811984, 1071.6129641837997, 1081.1427852764773, 1085.1419366591015, 715.727343446736, 1087.482125714542, 1089.1051169454272, 1089.2926982604738, 1079.142531045101, 1055.6560785615495, 1083.7343906178937, 1075.237357966986, 1064.0605724859597, 1073.3590773385436, 1084.0742646651352, 1081.8658297231593, 1092.974445086154, 1082.8580527869947, 1086.831745419552, 1083.5400935082562, 1077.4356835251176, 1137.0062808831426, 1090.1355569008574, 1100.4409895469685, 1098.4628659506996, 1095.8851970746855]",
